2026-03-22 14:49:47 | DEBUG | browser_agent.openai | OpenAI request: model=gpt-5.1-2025-11-13 messages=2 tools=False
2026-03-22 14:57:50 | DEBUG | httpcore.http11 | response_closed.started
2026-03-22 14:57:50 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-22 14:57:50 | DEBUG | browser_agent.openai | OpenAI request: model=gpt-5.1-2025-11-13 messages=2 tools=True
2026-03-22 14:57:50 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-22 14:57:50 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-22 14:57:50 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-22 14:57:50 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-22 14:57:50 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-22 14:57:52 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Length', b'1068'), (b'Content-Type', b'application/json'), (b'Date', b'Sun, 22 Mar 2026 11:57:52 GMT'), (b'Vary', b'Origin'), (b'X-Ratelimit-Limit', b'300'), (b'X-Ratelimit-Remaining', b'296'), (b'X-Request-Id', b'79127fa2-cddd-4701-8b84-b310f91ab973'), (b'X-Robots-Tag', b'noindex, nofollow')])
2026-03-22 14:57:52 | INFO | httpx | HTTP Request: POST https://ru-2.gateway.nekocode.app/alpha/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-22 14:57:52 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-22 14:57:52 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-22 14:57:52 | DEBUG | httpcore.http11 | response_closed.started
2026-03-22 14:57:52 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-22 14:57:54 | DEBUG | browser_agent.openai | OpenAI request: model=gpt-5.1-2025-11-13 messages=4 tools=True
2026-03-22 14:57:54 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-22 14:57:54 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-22 14:57:54 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-22 14:57:54 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-22 14:57:54 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-22 14:57:55 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Length', b'1045'), (b'Content-Type', b'application/json'), (b'Date', b'Sun, 22 Mar 2026 11:57:55 GMT'), (b'Vary', b'Origin'), (b'X-Ratelimit-Limit', b'300'), (b'X-Ratelimit-Remaining', b'295'), (b'X-Request-Id', b'4f5e4d11-4c02-41f3-a0df-cc093d3ab669'), (b'X-Robots-Tag', b'noindex, nofollow')])
2026-03-22 14:57:55 | INFO | httpx | HTTP Request: POST https://ru-2.gateway.nekocode.app/alpha/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-22 14:57:55 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-22 14:57:55 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-22 14:57:55 | DEBUG | httpcore.http11 | response_closed.started
2026-03-22 14:57:55 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-22 14:57:55 | DEBUG | browser_agent.openai | OpenAI request: model=gpt-5.1-2025-11-13 messages=6 tools=True
2026-03-22 14:57:55 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-22 14:57:55 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-22 14:57:55 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-22 14:57:55 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-22 14:57:55 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-22 14:57:57 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Length', b'1135'), (b'Content-Type', b'application/json'), (b'Date', b'Sun, 22 Mar 2026 11:57:57 GMT'), (b'Vary', b'Origin'), (b'X-Ratelimit-Limit', b'300'), (b'X-Ratelimit-Remaining', b'294'), (b'X-Request-Id', b'59cd3529-2d1d-40cd-af82-6e35a0ec766f'), (b'X-Robots-Tag', b'noindex, nofollow')])
2026-03-22 14:57:57 | INFO | httpx | HTTP Request: POST https://ru-2.gateway.nekocode.app/alpha/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-22 14:57:57 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-22 14:57:57 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-22 14:57:57 | DEBUG | httpcore.http11 | response_closed.started
2026-03-22 14:57:57 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-22 14:57:58 | DEBUG | browser_agent.openai | OpenAI request: model=gpt-5.1-2025-11-13 messages=8 tools=True
2026-03-22 14:57:58 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-22 14:57:58 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-22 14:57:58 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-22 14:57:58 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-22 14:57:58 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-22 14:57:59 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Length', b'1051'), (b'Content-Type', b'application/json'), (b'Date', b'Sun, 22 Mar 2026 11:57:59 GMT'), (b'Vary', b'Origin'), (b'X-Ratelimit-Limit', b'300'), (b'X-Ratelimit-Remaining', b'293'), (b'X-Request-Id', b'f5f0619b-58e1-4209-aa96-068fb9f81d02'), (b'X-Robots-Tag', b'noindex, nofollow')])
2026-03-22 14:57:59 | INFO | httpx | HTTP Request: POST https://ru-2.gateway.nekocode.app/alpha/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-22 14:57:59 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-22 14:57:59 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-22 14:57:59 | DEBUG | httpcore.http11 | response_closed.started
2026-03-22 14:57:59 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-22 14:58:00 | DEBUG | browser_agent.openai | OpenAI request: model=gpt-5.1-2025-11-13 messages=10 tools=True
2026-03-22 14:58:00 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-22 14:58:00 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-22 14:58:00 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-22 14:58:00 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-22 14:58:00 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-22 14:58:01 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Length', b'1192'), (b'Content-Type', b'application/json'), (b'Date', b'Sun, 22 Mar 2026 11:58:01 GMT'), (b'Vary', b'Origin'), (b'X-Ratelimit-Limit', b'300'), (b'X-Ratelimit-Remaining', b'292'), (b'X-Request-Id', b'7a8bf2e4-420a-49ce-ac87-5cf236d36d0d'), (b'X-Robots-Tag', b'noindex, nofollow')])
2026-03-22 14:58:01 | INFO | httpx | HTTP Request: POST https://ru-2.gateway.nekocode.app/alpha/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-22 14:58:01 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-22 14:58:01 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-22 14:58:01 | DEBUG | httpcore.http11 | response_closed.started
2026-03-22 14:58:01 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-22 14:58:02 | DEBUG | browser_agent.openai | OpenAI request: model=gpt-5.1-2025-11-13 messages=12 tools=True
2026-03-22 14:58:02 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-22 14:58:02 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-22 14:58:02 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-22 14:58:02 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-22 14:58:02 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-22 14:58:04 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Length', b'1050'), (b'Content-Type', b'application/json'), (b'Date', b'Sun, 22 Mar 2026 11:58:04 GMT'), (b'Vary', b'Origin'), (b'X-Ratelimit-Limit', b'300'), (b'X-Ratelimit-Remaining', b'291'), (b'X-Request-Id', b'fea5cbde-aa4c-48e8-ab15-ca051663cb6f'), (b'X-Robots-Tag', b'noindex, nofollow')])
2026-03-22 14:58:04 | INFO | httpx | HTTP Request: POST https://ru-2.gateway.nekocode.app/alpha/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-22 14:58:04 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-22 14:58:04 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-22 14:58:04 | DEBUG | httpcore.http11 | response_closed.started
2026-03-22 14:58:04 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-22 14:58:05 | DEBUG | browser_agent.openai | OpenAI request: model=gpt-5.1-2025-11-13 messages=14 tools=True
2026-03-22 14:58:05 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-22 14:58:05 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-22 14:58:05 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-22 14:58:05 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-22 14:58:05 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-22 14:58:12 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Length', b'1662'), (b'Content-Type', b'application/json'), (b'Date', b'Sun, 22 Mar 2026 11:58:12 GMT'), (b'Vary', b'Origin'), (b'X-Ratelimit-Limit', b'300'), (b'X-Ratelimit-Remaining', b'290'), (b'X-Request-Id', b'8c104c5b-e647-4046-ba82-faa5338fbba8'), (b'X-Robots-Tag', b'noindex, nofollow')])
2026-03-22 14:58:12 | INFO | httpx | HTTP Request: POST https://ru-2.gateway.nekocode.app/alpha/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-22 14:58:12 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-22 14:58:12 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-22 14:58:12 | DEBUG | httpcore.http11 | response_closed.started
2026-03-22 14:58:12 | DEBUG | httpcore.http11 | response_closed.complete
